words,GT,category
"Sustainability, resilience and safety As well as embedding sustainability across our strategy, we designed it to be resilient across a wide range of scenarios.",,og
"This ensures supply in terms of accessibility and quality, with greater efficiency and in collaboration with local stakeholders, and contributes to the Sustainable Development Goals.",,og
"Finite Carbon, in which we hold a majority stake, co-authored a new methodology to provide uniform carbon offset standards designed specifically for small landowners.",,og
"This framework includesthe setting of carbon budgets for our businesses, and theimplementation of carbon-related activities.",,og
The sharp rise in sales of electricity (a twentyfold increase over the 2015-2030 period) will make it possible to decarbonize the Companys energy mix without adding indirect Scope 3 emis-sions (Category 11).,,og
"These are indeed ambitious targets, which will allow us to continue to lead the energy transition, and we are confident that we can deliver thanks to our well-established culture of emissions reduction.",,og
"Increasing numbers of countries and companies have announced targets to achieve net-zero emissions by the middle of the century, and we are starting to see some changes in the demand and supplyof energy.",,og
"About this Report CEO Statement OMV Petrom Group Corporate Sustainability Governance Sustainability at OMV Petrom Mapping our specific Sustainability Risks Transition to low carbon business Responsible operations People & Communities Innovation & Digitalization Performance in detail Annexes Talent attraction and retention 83 Employees Attracting and retaining talents is a top priority for our business and we are continuously working on developing strategies and programs to make sure we build a team of remarkable professionals, eager to contribute to OMV Petroms growth.",,og
"Low carbon energy We are building renewables at scale with capital discipline, a returns focus and aiming for global leadership in hydrogen.",,og
Driving the Energy Transition in SE Europe is our strategic ambition and the core of our sustainability efforts.,,og
We share in the global challenge to address climate change by harnessing technology and innovation to set us on a pathway to a low-carbon energy system.,,og
