sentence,page,keyword(s),Company,Label
Origins Stretch Reconciliation Action Plan (Stretch RAP) outlines measurable targets for increasing the diversity and quantity of goods and services procured directly and indirectly from Aboriginal and Torres Strait Islander-owned businesses.,19,['target'],origin,FALSE
"With an aim to achieve net-zero Scope 1 and Scope 2 emissions by 2050, we are committed to helping lead the transition to a low-carbon future by progressively decarbonising our business and investing in technologies to help our customers do the same.",20,"['net-zero', '2050']",origin,TRUE
We aim to achieve net-zero Scope 1 and Scope 2 emissions9 by 2050.,21,"['net-zero', '2050']",origin,TRUE
We support a national goal of net-zero emissions by 2050 and are proud of our ongoing contribution to the decarbonisation of the National Electricity Market (NEM).,21,"['net-zero', '2050']",origin,TRUE
"Origins existing operations require capital expenditure to ensure they continue to play their part in providing safe, reliable and affordable energy, and meet regulatory commitments.",21,['commitment'],origin,FALSE
"Since our decarbonisation strategy was created in 2017, we have made progress in our commitments and initiatives to reduce emissions.",22,['commitment'],origin,FALSE
"Once current renewable developments fully come online, subject to development and commissioning timelines, we will meet our target of having 25 per cent of our owned and contracted generation capacity made up of renewables and storage.",22,['target'],origin,FALSE
"One of our We Mean Business commitments is to source 100 per cent of energy from renewable sources for our office premises and, where possible, all other operations by 2050.",22,"['commitment', '2050']",origin,TRUE
"Our approach is grounded in science, and our decarbonisation pathway is supported by our approved science-based targets.",22,['target'],origin,FALSE
"Case study Powering the power stations with solar Installing solar panels on Origin infrastructure is supporting our decarbonisation targets, helping us meet our We Mean Business commitments, and reducing operating costs and greenhouse gas emissions.",22,"['commitment', 'target']",origin,FALSE
"We also launched Origin 360 EV Fleet during the year as part of our developing electric vehicles offer, and our Green Gas and Green LPG have been certified carbon neutral by Climate Active.",23,['carbon neutral'],origin,FALSE
"Any future development of the Beetaloo Basin gas resource would be consistent with our aim to be net-zero by 2050, and we are also investigating blue hydrogen opportunities for the project.",23,"['net-zero', '2050']",origin,TRUE
"Demand for hydrogen is growing rapidly, with countries like Japan, Korea, Singapore and Germany all targeting shipments in the mid to late 2020s.",24,['target'],origin,FALSE
One of the ways we will achieve our targets is by exiting coal-fired generation by 2032 or earlier.,25,['target'],origin,TRUE
"We support integrated energy and climate change policy, set at a national level, including short-and long-term emissions reduction targets and policy mechanisms to achieve those targets.",25,['target'],origin,FALSE
"Decarbonisation commitments and targets The world is rapidly accelerating towards a lower-emissions future, and we will play an important role in that transition.",25,"['commitment', 'target']",origin,FALSE
Greenhouse gas emissions Scope 1 and Scope 2 emissions Our emissions reduction targets apply to our equity emissions.,25,['target'],origin,FALSE
"In 2017, we became the first company in Australia to set science-based emissions targets independently approved by the Science-Based Target initiative (SBTi).",25,['target'],origin,FALSE
"The Australian Energy Council, the Australian Petroleum Production and Exploration Association, the Business Council of Australia and the Queensland Resources Council have all strengthened their positions on climate change action and policy, including explicit commitments to the Paris Agreement and net-zero emissions by 2050.",25,"['net-zero', 'commitment', '2050']",origin,TRUE
"Short-term Scope 1 emissions target We are committed to delivering further reductions on our absolute emissions over the short term and are targeting a reduction in Scope 1 equity emissions by 10 per cent on average, over the three financial years to FY2023, compared to our FY2017 SBTi baseline.",25,['target'],origin,FALSE
